time,load_shortfall_3h
2018-03-25 00:00:00,5463.635191117192
2018-03-25 03:00:00,-354.79445447620003
2018-03-25 06:00:00,4503.105455814262
2018-03-25 09:00:00,8536.44663701435
2018-03-25 12:00:00,10501.49840234019
2018-03-25 15:00:00,12294.399262969568
2018-03-25 18:00:00,8333.82822691604
2018-03-25 21:00:00,9378.635081410222
2018-03-26 00:00:00,9950.558083016409
2018-03-26 03:00:00,5942.011544043731
2018-03-26 06:00:00,4258.255583950936
2018-03-26 09:00:00,9947.767587070874
2018-03-26 12:00:00,8102.803380363723
2018-03-26 15:00:00,6856.277198234929
2018-03-26 18:00:00,7856.51418147597
2018-03-26 21:00:00,9134.673920650146
2018-03-27 00:00:00,9272.71199028198
2018-03-27 03:00:00,11182.056948499036
2018-03-27 06:00:00,3174.5756814317215
2018-03-27 09:00:00,7515.818170953429
2018-03-27 12:00:00,11023.405478432353
2018-03-27 15:00:00,9424.375875766747
2018-03-27 18:00:00,7281.627297299704
2018-03-27 21:00:00,10575.423784193892
2018-03-28 00:00:00,11905.335542004379
2018-03-28 03:00:00,8549.582109869036
2018-03-28 06:00:00,7717.057820545747
2018-03-28 09:00:00,9871.280285571029
2018-03-28 12:00:00,11460.777127988384
2018-03-28 15:00:00,7560.428155741863
2018-03-28 18:00:00,5006.463977083228
2018-03-28 21:00:00,5357.110384506308
2018-03-29 00:00:00,8332.424846864536
2018-03-29 03:00:00,4206.85991794338
2018-03-29 06:00:00,5706.603105753393
2018-03-29 09:00:00,7238.917707322653
2018-03-29 12:00:00,10173.404869028314
2018-03-29 15:00:00,7677.9655523629635
2018-03-29 18:00:00,2651.045704693724
2018-03-29 21:00:00,6315.281073035953
2018-03-30 00:00:00,6861.471760529236
2018-03-30 03:00:00,446.01890668251076
2018-03-30 06:00:00,3036.3827438245103
2018-03-30 09:00:00,9023.330231673006
2018-03-30 12:00:00,4265.36373250751
2018-03-30 15:00:00,5070.89860831524
2018-03-30 18:00:00,2827.539595599862
2018-03-30 21:00:00,1129.1070274492631
2018-03-31 00:00:00,2558.2935339865107
2018-03-31 03:00:00,-2406.380068403244
2018-03-31 06:00:00,-267.6874396170857
2018-03-31 09:00:00,5131.498541963318
2018-03-31 12:00:00,4887.884427836884
2018-03-31 15:00:00,3932.704861904448
2018-03-31 18:00:00,2677.256774774594
2018-03-31 21:00:00,4459.469710926084
2018-04-01 00:00:00,11547.089958842225
2018-04-01 03:00:00,8443.322414511978
2018-04-01 06:00:00,6524.3830194660595
2018-04-01 09:00:00,8557.249861616501
2018-04-01 12:00:00,11586.098956011772
2018-04-01 15:00:00,10228.669211652394
2018-04-01 18:00:00,10232.571441967853
2018-04-01 21:00:00,9700.690679938734
2018-04-02 00:00:00,11292.290778908724
2018-04-02 03:00:00,7505.297073750605
2018-04-02 06:00:00,6923.4026668724
2018-04-02 09:00:00,7250.106639801732
2018-04-02 12:00:00,12012.518525902078
2018-04-02 15:00:00,9419.831348369524
2018-04-02 18:00:00,8132.424618491521
2018-04-02 21:00:00,9919.27173724497
2018-04-03 00:00:00,11498.504564323555
2018-04-03 03:00:00,6550.0727197886745
2018-04-03 06:00:00,4953.092192869995
2018-04-03 09:00:00,7497.717946706429
2018-04-03 12:00:00,8780.034862942004
2018-04-03 15:00:00,7921.271080200142
2018-04-03 18:00:00,6715.216939179985
2018-04-03 21:00:00,8306.637410110628
2018-04-04 00:00:00,8274.003440527169
2018-04-04 03:00:00,6112.384324844348
2018-04-04 06:00:00,6031.238163199015
2018-04-04 09:00:00,6373.917511333807
2018-04-04 12:00:00,8973.644450922404
2018-04-04 15:00:00,7564.527388764994
2018-04-04 18:00:00,6925.210368893689
2018-04-04 21:00:00,8989.136135573694
2018-04-05 00:00:00,13058.590427708908
2018-04-05 03:00:00,7218.687251849455
2018-04-05 06:00:00,5980.808311050037
2018-04-05 09:00:00,9244.345730508827
2018-04-05 12:00:00,11652.102666274099
2018-04-05 15:00:00,10409.7610793262
2018-04-05 18:00:00,7124.688843432552
2018-04-05 21:00:00,6799.52782575295
2018-04-06 00:00:00,11391.61437765346
2018-04-06 03:00:00,8099.698563304881
2018-04-06 06:00:00,6199.962955667079
2018-04-06 09:00:00,11117.675190782078
2018-04-06 12:00:00,12126.816831048813
2018-04-06 15:00:00,13459.665658778953
2018-04-06 18:00:00,11839.340077063387
2018-04-06 21:00:00,13273.377390480411
2018-04-07 00:00:00,10276.078839706188
2018-04-07 03:00:00,6861.307448897313
2018-04-07 06:00:00,7231.476511047903
2018-04-07 09:00:00,12421.233235939919
2018-04-07 12:00:00,15402.706543540477
2018-04-07 15:00:00,12802.698812129469
2018-04-07 18:00:00,12289.57555455837
2018-04-07 21:00:00,13743.210935341223
2018-04-08 00:00:00,13403.657143804772
2018-04-08 03:00:00,8725.074589425702
2018-04-08 06:00:00,5523.427879427299
2018-04-08 09:00:00,8596.165667340852
2018-04-08 12:00:00,8695.67432808509
2018-04-08 15:00:00,10597.17866820914
2018-04-08 18:00:00,8121.271309920146
2018-04-08 21:00:00,10418.906933204353
2018-04-09 00:00:00,12602.000744505014
2018-04-09 03:00:00,10776.036946236421
2018-04-09 06:00:00,8294.735077836918
2018-04-09 09:00:00,10829.866633345615
2018-04-09 12:00:00,11181.933611327597
2018-04-09 15:00:00,12826.528179398785
2018-04-09 18:00:00,9774.300661931276
2018-04-09 21:00:00,9318.568025654275
2018-04-10 00:00:00,12585.296150711169
2018-04-10 03:00:00,9283.161995238297
2018-04-10 06:00:00,7898.416444875902
2018-04-10 09:00:00,12082.960830752085
2018-04-10 12:00:00,10630.320931306549
2018-04-10 15:00:00,10477.609832767668
2018-04-10 18:00:00,11902.795296200558
2018-04-10 21:00:00,11168.127117946422
2018-04-11 00:00:00,10517.914993961398
2018-04-11 03:00:00,7136.546930282717
2018-04-11 06:00:00,5903.735143554231
2018-04-11 09:00:00,6137.847795951884
2018-04-11 12:00:00,9837.636626959815
2018-04-11 15:00:00,8509.577579992883
2018-04-11 18:00:00,7724.436273029676
2018-04-11 21:00:00,7420.044058199397
2018-04-12 00:00:00,10424.231113581285
2018-04-12 03:00:00,5901.607516579638
2018-04-12 06:00:00,6771.117803684884
2018-04-12 09:00:00,10761.093017815263
2018-04-12 12:00:00,13063.951178647008
2018-04-12 15:00:00,13233.28204198914
2018-04-12 18:00:00,13344.649434863524
2018-04-12 21:00:00,14345.630555628148
2018-04-13 00:00:00,8940.601736052065
2018-04-13 03:00:00,8719.270216258925
2018-04-13 06:00:00,6298.893172279693
2018-04-13 09:00:00,9118.113207265518
2018-04-13 12:00:00,11241.05425206802
2018-04-13 15:00:00,12332.29299720863
2018-04-13 18:00:00,8183.202802903034
2018-04-13 21:00:00,11125.624570227585
2018-04-14 00:00:00,11966.3542000648
2018-04-14 03:00:00,9254.876108006332
2018-04-14 06:00:00,7519.518751578892
2018-04-14 09:00:00,9400.226111658763
2018-04-14 12:00:00,12099.970450012559
2018-04-14 15:00:00,10816.215254576457
2018-04-14 18:00:00,10524.937221200487
2018-04-14 21:00:00,12216.871657764857
2018-04-15 00:00:00,11764.597933147681
2018-04-15 03:00:00,9938.178313843087
2018-04-15 06:00:00,7392.816825366246
2018-04-15 09:00:00,9533.994382086415
2018-04-15 12:00:00,9957.767596281223
2018-04-15 15:00:00,8572.901733598612
2018-04-15 18:00:00,6969.568241951802
2018-04-15 21:00:00,10763.20192913581
2018-04-16 00:00:00,10845.439908178401
2018-04-16 03:00:00,5059.431981982172
2018-04-16 06:00:00,4874.36407224996
2018-04-16 09:00:00,9153.794135838525
2018-04-16 12:00:00,9436.771339834386
2018-04-16 15:00:00,9010.578553768191
2018-04-16 18:00:00,10100.287272522375
2018-04-16 21:00:00,12257.900939834884
2018-04-17 00:00:00,14321.67740210953
2018-04-17 03:00:00,8754.14367190888
2018-04-17 06:00:00,9947.724749608728
2018-04-17 09:00:00,10942.656239868087
2018-04-17 12:00:00,13240.215014816411
2018-04-17 15:00:00,10093.982168595303
2018-04-17 18:00:00,9417.98406139997
2018-04-17 21:00:00,11759.794405895816
2018-04-18 00:00:00,12848.395493604157
2018-04-18 03:00:00,9162.23521936576
2018-04-18 06:00:00,8283.272778240145
2018-04-18 09:00:00,10095.386995692461
2018-04-18 12:00:00,12476.811041209652
2018-04-18 15:00:00,10496.630157205416
2018-04-18 18:00:00,8318.361978823534
2018-04-18 21:00:00,11872.9423998116
2018-04-19 00:00:00,11547.337111572206
2018-04-19 03:00:00,9223.426218167817
2018-04-19 06:00:00,8203.58828073115
2018-04-19 09:00:00,11466.306399081566
2018-04-19 12:00:00,10066.060263007223
2018-04-19 15:00:00,9635.081839213044
2018-04-19 18:00:00,10545.584025745671
2018-04-19 21:00:00,9353.224002936318
2018-04-20 00:00:00,10124.469770220505
2018-04-20 03:00:00,8632.606898747372
2018-04-20 06:00:00,7200.425411376798
2018-04-20 09:00:00,8954.462324458504
2018-04-20 12:00:00,9915.764179841299
2018-04-20 15:00:00,9798.931285160937
2018-04-20 18:00:00,8845.952608957476
2018-04-20 21:00:00,10358.046456679209
2018-04-21 00:00:00,11142.11986846179
2018-04-21 03:00:00,7167.7535663185545
2018-04-21 06:00:00,6955.379479692684
2018-04-21 09:00:00,10897.29431391627
2018-04-21 12:00:00,12328.07400425622
2018-04-21 15:00:00,11140.675850380989
2018-04-21 18:00:00,10497.902352135996
2018-04-21 21:00:00,12401.795576736791
2018-04-22 00:00:00,12360.144525657244
2018-04-22 03:00:00,7329.206484352428
2018-04-22 06:00:00,7695.461812129077
2018-04-22 09:00:00,10058.016087196103
2018-04-22 12:00:00,11618.35187815633
2018-04-22 15:00:00,13012.10891863825
2018-04-22 18:00:00,11388.587251972931
2018-04-22 21:00:00,10086.125053901133
2018-04-23 00:00:00,12933.508769966604
2018-04-23 03:00:00,7806.554470892531
2018-04-23 06:00:00,8065.458707875605
2018-04-23 09:00:00,10406.970100725353
2018-04-23 12:00:00,11836.840228636065
2018-04-23 15:00:00,10973.383386270521
2018-04-23 18:00:00,9319.664499298702
2018-04-23 21:00:00,12123.442370118859
2018-04-24 00:00:00,11562.307478864472
2018-04-24 03:00:00,8646.821983424246
2018-04-24 06:00:00,7900.259881323439
2018-04-24 09:00:00,8815.799983145162
2018-04-24 12:00:00,10907.73643490159
2018-04-24 15:00:00,10251.058538056179
2018-04-24 18:00:00,10870.207465712549
2018-04-24 21:00:00,10557.20617399834
2018-04-25 00:00:00,10533.233768538426
2018-04-25 03:00:00,8133.355146857461
2018-04-25 06:00:00,7135.46908387318
2018-04-25 09:00:00,9001.407787118942
2018-04-25 12:00:00,10056.552700136013
2018-04-25 15:00:00,8887.370077781252
2018-04-25 18:00:00,7267.205909733611
2018-04-25 21:00:00,9268.923199273797
2018-04-26 00:00:00,11476.683331091419
2018-04-26 03:00:00,7548.880490386803
2018-04-26 06:00:00,6346.291087082264
2018-04-26 09:00:00,10144.36340882832
2018-04-26 12:00:00,9854.133583429153
2018-04-26 15:00:00,10347.20740118176
2018-04-26 18:00:00,9879.626751575772
2018-04-26 21:00:00,11764.557823321147
2018-04-27 00:00:00,11973.170614792569
2018-04-27 03:00:00,9000.301647813978
2018-04-27 06:00:00,8245.044927113458
2018-04-27 09:00:00,9638.53927373402
2018-04-27 12:00:00,9737.843241447032
2018-04-27 15:00:00,9019.021701640677
2018-04-27 18:00:00,8416.28202848994
2018-04-27 21:00:00,9384.840371714059
2018-04-28 00:00:00,9881.557081984702
2018-04-28 03:00:00,7483.577376384672
2018-04-28 06:00:00,6579.637521731463
2018-04-28 09:00:00,10223.779398857
2018-04-28 12:00:00,10252.775865050893
2018-04-28 15:00:00,9295.407717315677
2018-04-28 18:00:00,7424.453428426976
2018-04-28 21:00:00,6568.328368105369
2018-04-29 00:00:00,11162.839433024857
2018-04-29 03:00:00,5063.218284683422
2018-04-29 06:00:00,3920.162931073076
2018-04-29 09:00:00,3203.8966132076316
2018-04-29 12:00:00,4237.264164052559
2018-04-29 15:00:00,2031.1396758460119
2018-04-29 18:00:00,3733.6327299507143
2018-04-29 21:00:00,5192.4275104817
2018-04-30 00:00:00,7860.690651020787
2018-04-30 03:00:00,3493.14882639746
2018-04-30 06:00:00,3731.0483390079185
2018-04-30 09:00:00,7175.177495693164
2018-04-30 12:00:00,6940.535821573327
2018-04-30 15:00:00,5965.786019819881
2018-04-30 18:00:00,7249.93243403494
2018-04-30 21:00:00,6302.114106116362
2018-05-01 00:00:00,11134.740845636608
2018-05-01 03:00:00,5969.806513954718
2018-05-01 06:00:00,4257.831220050076
2018-05-01 09:00:00,6901.130438014959
2018-05-01 12:00:00,9794.785675836445
2018-05-01 15:00:00,10550.579456997073
2018-05-01 18:00:00,7184.303257456742
2018-05-01 21:00:00,11373.234093206103
2018-05-02 00:00:00,11956.105481484708
2018-05-02 03:00:00,4688.153254417532
2018-05-02 06:00:00,5661.838448174622
2018-05-02 09:00:00,6760.312751131489
2018-05-02 12:00:00,11549.78735747788
2018-05-02 15:00:00,10502.924892169534
2018-05-02 18:00:00,10217.521592631154
2018-05-02 21:00:00,6596.911499035145
2018-05-03 00:00:00,5653.198154807119
2018-05-03 03:00:00,2263.1269847624185
2018-05-03 06:00:00,1561.1022245995957
2018-05-03 09:00:00,3507.5291288023946
2018-05-03 12:00:00,4780.025450441207
2018-05-03 15:00:00,4583.214505162257
2018-05-03 18:00:00,7337.334864667716
2018-05-03 21:00:00,7811.889615004893
2018-05-04 00:00:00,8907.046880857446
2018-05-04 03:00:00,5221.355545114325
2018-05-04 06:00:00,4751.971789705287
2018-05-04 09:00:00,6461.602382443689
2018-05-04 12:00:00,7700.795359089279
2018-05-04 15:00:00,8451.76507380943
2018-05-04 18:00:00,7740.071622781461
2018-05-04 21:00:00,8508.335469746122
2018-05-05 00:00:00,9358.740815227107
2018-05-05 03:00:00,6597.150007390461
2018-05-05 06:00:00,4756.938314156356
2018-05-05 09:00:00,7332.606023488261
2018-05-05 12:00:00,10398.728512215426
2018-05-05 15:00:00,10425.570669943943
2018-05-05 18:00:00,9135.695639088095
2018-05-05 21:00:00,11306.611809323891
2018-05-06 00:00:00,11587.985450920694
2018-05-06 03:00:00,9941.698413057362
2018-05-06 06:00:00,8358.225439835387
2018-05-06 09:00:00,12170.562385329195
2018-05-06 12:00:00,15325.49365172579
2018-05-06 15:00:00,13428.924965691474
2018-05-06 18:00:00,12423.086675415305
2018-05-06 21:00:00,13639.557398114173
2018-05-07 00:00:00,15119.82634737332
2018-05-07 03:00:00,10476.328663104525
2018-05-07 06:00:00,9238.526182318239
2018-05-07 09:00:00,12294.650844937803
2018-05-07 12:00:00,14757.032998883033
2018-05-07 15:00:00,12504.257964956443
2018-05-07 18:00:00,12619.663688447057
2018-05-07 21:00:00,13525.85664091504
2018-05-08 00:00:00,12920.142352439705
2018-05-08 03:00:00,10148.283835791308
2018-05-08 06:00:00,9975.598510368103
2018-05-08 09:00:00,10782.610474874835
2018-05-08 12:00:00,14353.812143457997
2018-05-08 15:00:00,14158.082260841144
2018-05-08 18:00:00,13930.946600627467
2018-05-08 21:00:00,14839.745447977191
2018-05-09 00:00:00,15392.797817446728
2018-05-09 03:00:00,11025.226121495836
2018-05-09 06:00:00,10724.949020853934
2018-05-09 09:00:00,13199.149164572442
2018-05-09 12:00:00,15005.955945955518
2018-05-09 15:00:00,16472.226433347554
2018-05-09 18:00:00,14311.30200721575
2018-05-09 21:00:00,12574.854249778758
2018-05-10 00:00:00,12759.745434265775
2018-05-10 03:00:00,11185.112329154883
2018-05-10 06:00:00,9180.37413558365
2018-05-10 09:00:00,11250.9200688563
2018-05-10 12:00:00,15866.040197808337
2018-05-10 15:00:00,15201.851903135585
2018-05-10 18:00:00,12725.63072438869
2018-05-10 21:00:00,14040.40736963062
2018-05-11 00:00:00,14206.190327287337
2018-05-11 03:00:00,8279.959285066116
2018-05-11 06:00:00,9500.568456017312
2018-05-11 09:00:00,12515.241022981405
2018-05-11 12:00:00,14933.20636647216
2018-05-11 15:00:00,15375.876471254767
2018-05-11 18:00:00,14747.572492167817
2018-05-11 21:00:00,16115.130793770904
2018-05-12 00:00:00,13369.561789808558
2018-05-12 03:00:00,11013.844127874208
2018-05-12 06:00:00,7366.244626098911
2018-05-12 09:00:00,12424.880448688504
2018-05-12 12:00:00,13668.53751709884
2018-05-12 15:00:00,14906.247543683805
2018-05-12 18:00:00,11757.944746561716
2018-05-12 21:00:00,11547.180217915617
2018-05-13 00:00:00,12190.231719511015
2018-05-13 03:00:00,8658.604045098806
2018-05-13 06:00:00,7994.576550550901
2018-05-13 09:00:00,9619.108035562665
2018-05-13 12:00:00,10949.884421799723
2018-05-13 15:00:00,12048.587813375823
2018-05-13 18:00:00,10605.687371940081
2018-05-13 21:00:00,11538.23082357451
2018-05-14 00:00:00,11512.518742980074
2018-05-14 03:00:00,7376.852487620498
2018-05-14 06:00:00,8970.171898064269
2018-05-14 09:00:00,11952.58396650884
2018-05-14 12:00:00,11311.880771863742
2018-05-14 15:00:00,10169.507173359365
2018-05-14 18:00:00,10225.422560918107
2018-05-14 21:00:00,11456.762425176454
2018-05-15 00:00:00,11305.160363711657
2018-05-15 03:00:00,8849.730837754201
2018-05-15 06:00:00,9193.541164818544
2018-05-15 09:00:00,9282.235347059146
2018-05-15 12:00:00,9380.544825117993
2018-05-15 15:00:00,10463.928950477952
2018-05-15 18:00:00,9832.027158280978
2018-05-15 21:00:00,11743.460317847637
2018-05-16 00:00:00,13109.715825110707
2018-05-16 03:00:00,9794.210616787615
2018-05-16 06:00:00,10729.153265124218
2018-05-16 09:00:00,10361.8501165983
2018-05-16 12:00:00,12203.20790239182
2018-05-16 15:00:00,13156.224800371114
2018-05-16 18:00:00,12195.181521473594
2018-05-16 21:00:00,11616.355951057218
2018-05-17 00:00:00,13479.334022570913
2018-05-17 03:00:00,11668.83417610904
2018-05-17 06:00:00,9901.303580481497
2018-05-17 09:00:00,12814.591476258913
2018-05-17 12:00:00,12293.29857199634
2018-05-17 15:00:00,12765.409567482675
2018-05-17 18:00:00,12542.78052381882
2018-05-17 21:00:00,12319.829342215671
2018-05-18 00:00:00,12652.115512860295
2018-05-18 03:00:00,10247.883816489302
2018-05-18 06:00:00,9382.309415575939
2018-05-18 09:00:00,13398.991558433701
2018-05-18 12:00:00,14320.731955298199
2018-05-18 15:00:00,11369.56043605066
2018-05-18 18:00:00,12014.921736391627
2018-05-18 21:00:00,12871.186791295282
2018-05-19 00:00:00,13476.817369528664
2018-05-19 03:00:00,9181.144987365013
2018-05-19 06:00:00,9378.347615624343
2018-05-19 09:00:00,11978.198690610681
2018-05-19 12:00:00,13351.319504436558
2018-05-19 15:00:00,12161.729035358956
2018-05-19 18:00:00,11961.051760676706
2018-05-19 21:00:00,12804.401161845919
2018-05-20 00:00:00,12568.766176095327
2018-05-20 03:00:00,10357.754889088486
2018-05-20 06:00:00,9957.891326381787
2018-05-20 09:00:00,11957.642819980541
2018-05-20 12:00:00,13996.640352372697
2018-05-20 15:00:00,12504.96171060001
2018-05-20 18:00:00,11619.66248669849
2018-05-20 21:00:00,12730.754226417772
2018-05-21 00:00:00,15295.99563686697
2018-05-21 03:00:00,11786.641424376541
2018-05-21 06:00:00,10970.8555668642
2018-05-21 09:00:00,13169.400590160496
2018-05-21 12:00:00,15130.431828151259
2018-05-21 15:00:00,11253.764933687935
2018-05-21 18:00:00,11783.689678727886
2018-05-21 21:00:00,11633.894556127978
2018-05-22 00:00:00,13880.250585967018
2018-05-22 03:00:00,11505.260834161802
2018-05-22 06:00:00,10590.765789074978
2018-05-22 09:00:00,13806.722213350271
2018-05-22 12:00:00,14714.4560410995
2018-05-22 15:00:00,12302.453982285764
2018-05-22 18:00:00,13064.361451403893
2018-05-22 21:00:00,13759.306072125779
2018-05-23 00:00:00,15557.746424699213
2018-05-23 03:00:00,10916.249388304079
2018-05-23 06:00:00,10075.302492011031
2018-05-23 09:00:00,13307.085719394834
2018-05-23 12:00:00,12316.241565679707
2018-05-23 15:00:00,13603.178045341469
2018-05-23 18:00:00,12708.187956227679
2018-05-23 21:00:00,13709.603740504765
2018-05-24 00:00:00,13862.893589055337
2018-05-24 03:00:00,10490.012413350118
2018-05-24 06:00:00,9106.482061483466
2018-05-24 09:00:00,12531.165320627786
2018-05-24 12:00:00,13991.853666571682
2018-05-24 15:00:00,13038.180524220932
2018-05-24 18:00:00,12742.325278749595
2018-05-24 21:00:00,12770.891673722974
2018-05-25 00:00:00,13056.185229517354
2018-05-25 03:00:00,9939.92404466732
2018-05-25 06:00:00,10386.52749772877
2018-05-25 09:00:00,11905.011912138412
2018-05-25 12:00:00,14893.771989870427
2018-05-25 15:00:00,14380.360639818837
2018-05-25 18:00:00,12558.572866753964
2018-05-25 21:00:00,11929.062642623961
2018-05-26 00:00:00,12746.333836453241
2018-05-26 03:00:00,10503.415372707159
2018-05-26 06:00:00,10846.131368014056
2018-05-26 09:00:00,11378.242815535528
2018-05-26 12:00:00,13963.921189763056
2018-05-26 15:00:00,11738.698190878215
2018-05-26 18:00:00,13058.772606519562
2018-05-26 21:00:00,13318.661329467013
2018-05-27 00:00:00,14368.073660819444
2018-05-27 03:00:00,10404.007537974236
2018-05-27 06:00:00,9012.75396116413
2018-05-27 09:00:00,12979.540203656014
2018-05-27 12:00:00,13855.651705625469
2018-05-27 15:00:00,11005.346998758238
2018-05-27 18:00:00,10758.974413474563
2018-05-27 21:00:00,10716.393761305335
2018-05-28 00:00:00,13865.59791934449
2018-05-28 03:00:00,12433.200572778958
2018-05-28 06:00:00,6910.568816502508
2018-05-28 09:00:00,9008.85009264047
2018-05-28 12:00:00,12401.015060067153
2018-05-28 15:00:00,13528.130953364842
2018-05-28 18:00:00,13717.17747968063
2018-05-28 21:00:00,12808.868238303763
2018-05-29 00:00:00,14572.244759678248
2018-05-29 03:00:00,10303.217890102831
2018-05-29 06:00:00,9724.070716099362
2018-05-29 09:00:00,11498.931639790964
2018-05-29 12:00:00,12501.163920888635
2018-05-29 15:00:00,12874.482517716642
2018-05-29 18:00:00,11529.17470693647
2018-05-29 21:00:00,13026.994628491411
2018-05-30 00:00:00,13790.449852485695
2018-05-30 03:00:00,8057.124585682231
2018-05-30 06:00:00,9232.700480680958
2018-05-30 09:00:00,12953.062217780709
2018-05-30 12:00:00,11713.986024610851
2018-05-30 15:00:00,6180.711572521492
2018-05-30 18:00:00,9183.90116153417
2018-05-30 21:00:00,11500.985565489256
2018-05-31 00:00:00,14932.195313584507
2018-05-31 03:00:00,10344.183807635542
2018-05-31 06:00:00,10265.772032710445
2018-05-31 09:00:00,12265.673595242304
2018-05-31 12:00:00,13394.67049073786
2018-05-31 15:00:00,13344.039262700951
2018-05-31 18:00:00,13113.573176521535
2018-05-31 21:00:00,12418.34138432331
2018-06-01 00:00:00,12477.501240207868
2018-06-01 03:00:00,5178.182079611996
2018-06-01 06:00:00,4828.682817401197
2018-06-01 09:00:00,7131.335100634873
2018-06-01 12:00:00,10822.51103878513
2018-06-01 15:00:00,9276.488031081617
2018-06-01 18:00:00,10843.902992637002
2018-06-01 21:00:00,11577.137924106682
2018-06-02 00:00:00,13064.492347347461
2018-06-02 03:00:00,6817.614718215973
2018-06-02 06:00:00,4711.81886086242
2018-06-02 09:00:00,9836.19552176126
2018-06-02 12:00:00,10334.679801911103
2018-06-02 15:00:00,9788.286726584953
2018-06-02 18:00:00,10310.490974728034
2018-06-02 21:00:00,12910.882199724298
2018-06-03 00:00:00,10180.03728301914
2018-06-03 03:00:00,6805.1305994464
2018-06-03 06:00:00,3736.676557163939
2018-06-03 09:00:00,7481.2685443956325
2018-06-03 12:00:00,9448.859776461404
2018-06-03 15:00:00,8393.226123751387
2018-06-03 18:00:00,6344.029539292781
2018-06-03 21:00:00,9290.558548334648
2018-06-04 00:00:00,9463.242027231536
2018-06-04 03:00:00,5687.3640574376295
2018-06-04 06:00:00,4683.686026732903
2018-06-04 09:00:00,7404.82629132987
2018-06-04 12:00:00,7995.737431923567
2018-06-04 15:00:00,6720.953794745487
2018-06-04 18:00:00,5111.050642488424
2018-06-04 21:00:00,7618.990115912263
2018-06-05 00:00:00,8562.423792001404
2018-06-05 03:00:00,7914.619993127095
2018-06-05 06:00:00,6139.362818290047
2018-06-05 09:00:00,10055.273233972324
2018-06-05 12:00:00,7773.480610422632
2018-06-05 15:00:00,8288.273584488072
2018-06-05 18:00:00,7780.557273471148
2018-06-05 21:00:00,8774.561081334583
2018-06-06 00:00:00,12514.734866263732
2018-06-06 03:00:00,10906.046530251775
2018-06-06 06:00:00,9874.074089964133
2018-06-06 09:00:00,13893.990734033277
2018-06-06 12:00:00,15165.340802840374
2018-06-06 15:00:00,15430.400549792761
2018-06-06 18:00:00,12742.63016086612
2018-06-06 21:00:00,13980.799742911264
2018-06-07 00:00:00,13468.819929328265
2018-06-07 03:00:00,10968.991967427759
2018-06-07 06:00:00,11698.154248798981
2018-06-07 09:00:00,14678.606391320984
2018-06-07 12:00:00,16415.984592487606
2018-06-07 15:00:00,13739.945850663147
2018-06-07 18:00:00,13263.530681967983
2018-06-07 21:00:00,15523.407199230824
2018-06-08 00:00:00,15301.76159860052
2018-06-08 03:00:00,10776.079085170826
2018-06-08 06:00:00,9628.50852262383
2018-06-08 09:00:00,14286.426897473892
2018-06-08 12:00:00,15732.988773258856
2018-06-08 15:00:00,15011.946546529647
2018-06-08 18:00:00,14099.982405365052
2018-06-08 21:00:00,14057.7095533834
2018-06-09 00:00:00,14996.67603730217
2018-06-09 03:00:00,12349.129758518608
2018-06-09 06:00:00,10023.673324034346
2018-06-09 09:00:00,14545.80135257613
2018-06-09 12:00:00,14639.174667118004
2018-06-09 15:00:00,13989.530005971046
2018-06-09 18:00:00,12756.963150273896
2018-06-09 21:00:00,15254.009746204958
2018-06-10 00:00:00,15118.689140178303
2018-06-10 03:00:00,11912.002845089442
2018-06-10 06:00:00,11239.10745736955
2018-06-10 09:00:00,14211.814487554395
2018-06-10 12:00:00,16008.972028314927
2018-06-10 15:00:00,13964.519873896976
2018-06-10 18:00:00,13169.50559896504
2018-06-10 21:00:00,14385.623863484663
2018-06-11 00:00:00,14215.606166855823
2018-06-11 03:00:00,10539.364612957534
2018-06-11 06:00:00,9440.93235636397
2018-06-11 09:00:00,12996.819401105351
2018-06-11 12:00:00,14376.234816571034
2018-06-11 15:00:00,13241.51869389207
2018-06-11 18:00:00,11569.278810797134
2018-06-11 21:00:00,14235.796908054454
2018-06-12 00:00:00,13129.594425579868
2018-06-12 03:00:00,11637.619510708113
2018-06-12 06:00:00,10004.878891519975
2018-06-12 09:00:00,11796.791256477183
2018-06-12 12:00:00,14425.080074949623
2018-06-12 15:00:00,14448.66992469518
2018-06-12 18:00:00,13479.781844913268
2018-06-12 21:00:00,15005.535793004075
2018-06-13 00:00:00,11811.600318205199
2018-06-13 03:00:00,8445.602917084856
2018-06-13 06:00:00,7617.542789032869
2018-06-13 09:00:00,11036.589082929027
2018-06-13 12:00:00,12550.445540634153
2018-06-13 15:00:00,13196.583383796253
2018-06-13 18:00:00,15254.382878796783
2018-06-13 21:00:00,13269.959770443791
2018-06-14 00:00:00,13524.925178666319
2018-06-14 03:00:00,10184.286209971324
2018-06-14 06:00:00,10341.215376892073
2018-06-14 09:00:00,14207.617612048864
2018-06-14 12:00:00,17320.969122681447
2018-06-14 15:00:00,14982.464552716137
2018-06-14 18:00:00,16990.30964771358
2018-06-14 21:00:00,15875.952856222972
2018-06-15 00:00:00,15495.811762231633
2018-06-15 03:00:00,11996.991790887765
2018-06-15 06:00:00,12399.81223681087
2018-06-15 09:00:00,15555.701429499622
2018-06-15 12:00:00,17469.626742265955
2018-06-15 15:00:00,17418.55181230861
2018-06-15 18:00:00,17156.232989954788
2018-06-15 21:00:00,15386.942565224634
2018-06-16 00:00:00,15907.790875407063
